Word,Polarity,Intensity,SubjectivityType,SubjectivityPolarity
태도;가,POS,Medium,Judgment,POS
태세;를,POS,Medium,Judgment,POS
태익;이,POS,Medium,Argument,POS
터;이,NONE,None,Judgment,POS
터;인데,NONE,None,Judgment,POS
터;에,POS,Medium,Judgment,POS
터;무니,NEG,Medium,Judgment,NEG
터번;은,POS,Low,Argument,POS
턱;없이,NEG,High,Judgment,NEG
테러;사건,NEG,High,Judgment,NEG
텍스트;가,POS,Medium,Argument,POS
토인비;의,NEUT,Low,Argument,POS
토하고;싶,NEUT,Medium,Argument,POS
토하며;쓰러지,NEG,High,Judgment,NEG
토;하아,NEUT,None,Judgment,NEUT
통로;이,POS,Medium,Argument,POS
통로;인,POS,Medium,Argument,POS
통속;적,NEUT,Medium,Judgment,NEUT
통;제하,NEG,Low,Judgment,NEG
통증;이,NEUT,Medium,Argument,POS
통증;이오,NEUT,Medium,Argument,POS
통찰;로,POS,Medium,Judgment,POS
통찰;을,POS,Medium,Judgment,POS
통찰;의,POS,Medium,Judgment,POS
통찰;력,POS,High,Judgment,POS
통첩;하,NEG,Medium,Argument,POS
통;하아,NEG,Medium,Argument,POS
통하지;않,NEG,High,Judgment,NEG
통화;가,POS,Medium,Judgment,POS
퇴보;시키,NEG,Medium,Judgment,NEG
퇴보;시키는,NEG,Medium,Judgment,NEG
퇴조;하는,NEG,Medium,Judgment,NEG
퇴폐;적,NEG,Medium,Judgment,NEG
투사;이,NEG,Medium,Judgment,NEG
투사;인,NEG,Medium,Judgment,NEG
투성이;이,NEUT,Medium,Argument,POS
투성이;이다,NEUT,Medium,Argument,POS
투쟁;을,NEG,Medium,Agreement,NEG
튀;게,NEG,High,Argument,POS
튀어나오게;하,NEG,High,Argument,POS
특수;관계,POS,Low,Judgment,POS
특수;협력,POS,Medium,Judgment,POS
특유;의,POS,Medium,Judgment,POS
특징;이,POS,Medium,Judgment,NEUT
특출;나,NEG,Medium,Argument,POS
특출;난,NEG,Medium,Argument,POS
특허;와,NEG,Medium,Argument,POS
특히;기대,POS,High,Judgment,POS
특히;나쁘,NEG,High,Judgment,NEG
특히;눈길,POS,High,Judgment,POS
특히;두드러지,NEG,High,Judgment,NEG
특히;아시아,NEUT,Low,Argument,POS
틀;로,POS,Medium,Judgment,POS
틈;바구니,NEG,Medium,Judgment,NEG
파격;적,POS,Medium,Judgment,POS
파고;들,POS,Medium,Judgment,POS
파멸;직전,NEG,Medium,Argument,POS
파문;이,NEG,Medium,Judgment,NEG
파문;이일,NEG,Medium,Judgment,NEG
파스텔;조,NEG,Low,Judgment,NEG
파악;하,NEG,Medium,Judgment,NEG
판;을,NEG,Medium,Judgment,NEG
판;의,POS,Medium,Judgment,POS
판단;되,NEUT,Medium,Judgment,NEUT
판단;을,NEG,Medium,Judgment,COMP
판;매하,POS,Medium,Argument,POS
판매;하면,POS,Medium,Argument,POS
판매량;이,POS,Medium,Judgment,POS
판정;을,NEG,Medium,Judgment,NEG
팔;겠,NEG,Medium,Argument,POS
팔;는,NEG,Medium,Argument,POS
팗니;다,POS,Medium,Argument,POS
퍼먹;고,NEG,Medium,Argument,POS
퍼;먹고는,NEG,Medium,Argument,POS
펄펄;살,POS,High,Judgment,POS
페놀;홍역,NEG,High,Judgment,NEG
편의;소설,POS,Medium,Judgment,POS
편견;이,NEG,Medium,Argument,POS
편모;들,NEG,Medium,Argument,POS
편모;에,NEG,Medium,Argument,POS
편중;되,NEUT,Low,Argument,POS
편중;된,NEUT,Low,Argument,POS
편차;가,NEG,None,Judgment,NEG
편향;성,NEG,Medium,Judgment,NEG
펼;치,POS,Medium,Judgment,POS
평가;받,POS,Medium,Judgment,POS
평가;이,POS,Medium,Judgment,POS
평론가;의,POS,Low,Judgment,POS
평화;공동체,POS,Medium,Judgment,POS
평화;상태,POS,Medium,Judgment,POS
평화;의,POS,Medium,Judgment,POS
폐렴;으로,POS,Low,Argument,POS
폐렴;은,NEG,Medium,Argument,POS
폐지;가,NEG,High,Argument,POS
폐;지하,NEG,Medium,Judgment,NEG
포;기하,NEG,Medium,Judgment,NEG
포도주;한,POS,Low,Judgment,POS
포장;기준,NEG,Low,Judgment,NEG
폭넓;은,POS,Medium,Argument,POS
폭;이,POS,Medium,Judgment,POS
폭넓;게,POS,Medium,Judgment,POS
폭력;과,NEG,Medium,Judgment,NEG
폭력;적,NEG,High,Judgment,NEG
폭발;적,POS,High,Judgment,POS
폭행;의,NEG,Medium,Judgment,NEG
표상;이,NEG,Low,Argument,POS
표상;이다,NEG,Low,Argument,POS
표시;하,NEG,Medium,Judgment,NEG
표어;를,POS,Medium,Argument,POS
푸어;담,NEG,High,Argument,POS
푹;빠지,POS,High,Judgment,POS
푼;수,NEG,Low,Judgment,NEG
푼;수기,NEG,Low,Judgment,NEG
풀어;가,POS,Medium,Argument,POS
풀어;주,POS,Medium,Judgment,POS
풀어;야,POS,Medium,Argument,POS
풀려;나,POS,Medium,Judgment,POS
풀리;지,POS,Medium,Argument,POS
풀;벌레,POS,Medium,Judgment,POS
풀;이하,NEG,High,Argument,POS
풀타임;전문,POS,High,Judgment,POS
품질;유지,POS,Medium,Judgment,POS
풋풋;하,POS,Medium,Judgment,POS
풋풋;하게,POS,Medium,Judgment,POS
풍;의,POS,Medium,Judgment,POS
풍경;을,POS,Medium,Judgment,POS
풍물;이,POS,Medium,Judgment,POS
풍;성,POS,Medium,Judgment,POS
풍;성하,POS,Medium,Judgment,POS
풍;성함,POS,Medium,Judgment,POS
풍요;와,POS,Medium,Judgment,POS
프랑스;의,POS,High,Judgment,POS
프로;근성,POS,Medium,Judgment,POS
프로이트;는,NEG,Medium,Argument,POS
프로젝트;가,NEG,Medium,Argument,POS
피;를,NEG,High,Judgment,NEUT
피부;를,POS,Medium,Judgment,POS
피부;보습,POS,Medium,Judgment,POS
피;서,POS,Low,Argument,POS
피식;웃음,POS,Medium,Judgment,POS
피어;나,POS,Medium,Judgment,POS
피우어;보,NEG,Medium,Argument,POS
피하;아,POS,Medium,Judgment,POS
피하;아가,POS,Medium,Judgment,POS
피해;다니,NEG,Low,Judgment,NEG
피해도;내,NEG,High,Judgment,NEG
피해자;이,NEG,Medium,Judgment,NEG
피해자;이며,NEG,Medium,Judgment,NEG
필기;시험,NEG,Medium,Judgment,NEG
필수;모델,POS,High,Judgment,POS
필수;적,POS,Low,Judgment,POS
필연;적,POS,Medium,Judgment,POS
필요;가,NEG,Medium,Judgment,POS
필요;는,NEUT,Low,Judgment,POS
필요성;을,POS,High,Judgment,POS
필요없;다,NEG,Medium,Argument,POS
필요없;을,NONE,None,Others,POS
필요하다;고,POS,Medium,Argument,POS
핍박;받,NEG,Medium,Judgment,NEG
한;다,POS,Medium,Argument,POS
하겠;네요,NEG,Low,Argument,POS
하고;싶,NEUT,Medium,Argument,POS
하고;있,POS,Medium,Judgment,POS
하기;어렵,NEG,Medium,Judgment,NEUT
하는;동안,POS,Low,Argument,POS
하는;레크리에이션,POS,Medium,Judgment,POS
하는;말,NEUT,High,Intention,POS
하는;생각,POS,Medium,Speculation,POS
하다;가,NEG,Low,Judgment,NEUT
하든;좋,POS,Medium,Argument,POS
할;것,NEUT,Medium,Argument,POS
할;수,NEG,Medium,Judgment,POS
할;일,COMP,Medium,Argument,POS
할;까,NEG,Low,Argument,POS
하라;는,NEG,Medium,Argument,POS
하아;도,NEG,Low,Argument,POS
하아;서,NONE,None,Others,POS
하아;야,POS,Medium,Argument,POS
하아;야하,POS,Medium,Argument,POS
하았;나,NEG,None,Judgment,NEG
하았다;는,NEG,High,Emotion,NEG
하았으;면,NEG,Medium,Intention,NEG
하여;연민,NEG,Medium,Argument,POS
하지;않,NEG,Medium,Judgment,NEG
한;다고,NEG,Medium,Argument,POS
하는;것,POS,Medium,Argument,POS
하는;눈치,NEG,Low,Judgment,NEG
하는;마음,POS,Medium,Intention,POS
하는;환상,POS,High,Judgment,POS
할;가능,NEG,Low,Judgment,NEG
할;때,NEUT,High,Argument,POS
할;만큼,POS,High,Judgment,POS
할부;분,POS,Medium,Argument,POS
하면;저절로,POS,Medium,Argument,POS
하아;주,NEG,Medium,Argument,POS
하아;서는,NEG,High,Argument,POS
하았으;나,POS,Medium,Argument,POS
하거;나,NEG,Medium,Judgment,NEUT
하게;겹치,POS,Medium,Judgment,POS
하게;구분,NEUT,Medium,Judgment,NEUT
하게;느끼,NEG,Medium,Judgment,NEG
하게;다가오,POS,Medium,Judgment,POS
하게;도,NONE,None,Others,POS
하게;들리,NEG,Medium,Judgment,NEG
하게;따지,POS,Medium,Judgment,POS
하게;만,NEG,Medium,Argument,POS
하게;살,POS,Medium,Judgment,POS
하게;생각,POS,Medium,Judgment,POS
하게;쓰,NEG,Medium,Judgment,NEG
하게;여기,NEUT,High,Emotion,NEUT
하게;옥살이,POS,Medium,Intention,POS
하게;준수,POS,Medium,Judgment,POS
하게;하,NEG,Medium,Judgment,POS
하게;행복,POS,High,Judgment,POS
하고;쓸쓸,POS,Medium,Judgment,POS
한;개조,NEG,Medium,Judgment,NEG
한;거,NEG,Medium,Judgment,NEG
한;것,POS,Medium,Judgment,POS
한;결혼,NEG,Medium,Argument,POS
한;공간,POS,Medium,Judgment,POS
한;과오,NEG,High,Judgment,NEG
한;과제,POS,Medium,Argument,POS
한;그,NEG,Medium,Argument,POS
한;그룹,POS,Medium,Judgment,POS
한;기록,POS,Medium,Judgment,POS
한나;이,NEG,Medium,Argument,POS
한;내용,NEUT,High,Judgment,NEUT
한;냄새,NEG,High,Judgment,NEG
한;뉴스,POS,Medium,Argument,POS
한;느낌,NEUT,Low,Judgment,POS
한;대지,POS,Medium,Intention,POS
한;도시,POS,Medium,Judgment,POS
한독;서,POS,Medium,Judgment,POS
한;말,NEG,Medium,Judgment,NEG
한;면,POS,Low,Judgment,POS
한;벗,POS,Medium,Argument,POS
한;분위기,POS,Medium,Judgment,POS
한;사람,POS,Medium,Argument,POS
한;삶,POS,Medium,Judgment,POS
한;생산,POS,Medium,Judgment,POS
한;성격,NEUT,High,Judgment,NEUT
한;세계,COMP,Medium,Argument,POS
한;수직,NEUT,Low,Judgment,NEUT
한;심회,NEG,Medium,Emotion,NEG
한아름;답,POS,Medium,Judgment,POS
한;아침,POS,Medium,Argument,POS
한;애정,POS,Medium,Judgment,POS
한;얼굴,POS,Medium,Judgment,POS
한;에너지,POS,Medium,Judgment,POS
한;영화,POS,Medium,Judgment,POS
한;위치,POS,Medium,Judgment,POS
한;음악,POS,Medium,Judgment,POS
한;의미,NONE,None,Others,POS
한;의존,POS,Medium,Judgment,POS
한;의혹,NEG,Medium,Argument,POS
한;작품,POS,Medium,Argument,POS
한;전제,POS,Medium,Judgment,POS
한;절망,POS,Low,Emotion,NEG
한;조치,POS,High,Judgment,POS
한;주문,POS,Medium,Judgment,POS
한;진단,POS,Medium,Argument,POS
한창;작곡,POS,Medium,Judgment,POS
한;처지,NEG,Medium,Judgment,NEG
한;체,NEG,Medium,Judgment,NEG
한;최후,NEG,Medium,Judgment,NEG
한;침략,NEG,Medium,Judgment,NEG
한;토론,COMP,High,Argument,COMP
한;학생,NEG,Medium,Judgment,NEG
한;학술,POS,Medium,Argument,POS
한;한국,POS,Low,Argument,POS
한;해결,POS,Medium,Judgment,POS
한;햇살,POS,Medium,Judgment,POS
한;가,POS,Medium,Judgment,POS
하다;고,POS,Medium,Argument,POS
하도;록,NEG,Medium,Judgment,NEUT
할;정도,NEG,Medium,Judgment,NEG
함;과,COMP,Low,Emotion,COMP
함;을,POS,Medium,Judgment,POS
함;이,POS,Low,Emotion,POS
하아;보이,NEUT,Low,Judgment,NEUT
하아;지,POS,Medium,Judgment,POS
하;아하,NEG,Low,Emotion,NEG
하았;고,POS,Low,Argument,POS
하았으련;만,NEG,Medium,Judgment,NEG
하지;는,NEUT,Low,Judgment,POS
하;건대,NONE,None,Others,POS
하게;되,COMP,Medium,Speculation,POS
하게;만들,NEG,Medium,Judgment,NEG
하겠;다,POS,Low,Argument,POS
하겠;다고,NEUT,Low,Argument,POS
하겠;다는,NEG,Low,Argument,POS
하고;그동안,POS,Medium,Argument,POS
하고;즐기,POS,Medium,Judgment,POS
하기;가,POS,Medium,Judgment,POS
하기;도,NONE,None,Others,POS
하기;로,NONE,None,Intention,POS
하기;쉽,POS,Medium,Argument,POS
한;극장,POS,Medium,Judgment,POS
한;사망,POS,Low,Argument,POS
한;서방,NEG,Medium,Argument,POS
한;수준,NEG,Medium,Judgment,NEG
한;시멘트,NEG,High,Judgment,NEG
한;제품,NEUT,Low,Argument,POS
한;질문,NEUT,Medium,Others,POS
한;짓,NEG,Medium,Judgment,NEG
한;현실,NEG,Medium,Argument,POS
한;다는,POS,Medium,Argument,POS
하는;교수,POS,Medium,Judgment,POS
하는;모든,POS,Medium,Argument,POS
하는;시약,NEG,Medium,Argument,POS
하는;일,POS,Medium,Judgment,POS
하는;증상,NEG,Low,Argument,POS
하는;징후,NEG,Medium,Judgment,NEG
하는;척,NEG,Medium,Judgment,NEG
하듯;녹음,POS,Medium,Judgment,POS
할;만,POS,Medium,Judgment,POS
할;예정,NEUT,Medium,Intention,POS
할;필요,NEG,Medium,Intention,POS
하라;고,NEG,Low,Argument,POS
하라;고하,NEG,Low,Argument,POS
하려;는,NEG,Low,Judgment,NEG
하며;심화,POS,Medium,Argument,POS
하며;지나치,NEG,Medium,Argument,POS
하면;되,POS,Low,Argument,POS
하면;사정,POS,Medium,Argument,POS
하면;절로,POS,Medium,Argument,POS
합;니다,POS,High,Emotion,POS
하시;는,NEG,Medium,Argument,POS
하시;어요,POS,Medium,Argument,POS
하아;가,NEUT,Medium,Judgment,NEUT
하아;가지,NEUT,Low,Argument,POS
하아;결국,NEG,Medium,Judgment,NEG
하아;다시,POS,Medium,Judgment,POS
하아;보,POS,Medium,Argument,POS
하아;살길,POS,Medium,Argument,POS
하아;쓰,POS,Medium,Judgment,POS
하아;역시,POS,Medium,Judgment,POS
하아;오,POS,Medium,Intention,POS
하아;훨씬,NEG,High,Judgment,NEG
하았;다,NEG,Low,Argument,POS
하았습니;다,POS,Medium,Judgment,POS
하자;면,NEG,Low,Argument,POS
하고;함께,NEG,Medium,Argument,POS
하나;기증,POS,Medium,Argument,POS
하나;를,POS,Low,Emotion,POS
하나;얻,NEG,Medium,Argument,POS
하나;얻어,NEG,Medium,Argument,POS
하나;의,POS,Medium,Argument,POS
하늘;에서,POS,High,Judgment,POS
하늘;을,NEG,Medium,Judgment,NEG
하늘;의,NEG,Medium,Judgment,NEG
하루;가,NEUT,Medium,Judgment,POS
하루;도,COMP,High,Judgment,COMP
하이라이트;를,POS,Medium,Judgment,POS
하지만;꼭,POS,Medium,Argument,POS
하지만;남편,NEG,Medium,Argument,POS
하향;세,NEG,Medium,Judgment,NEG
하향;세로,NEG,Medium,Judgment,NEG
학년;의,NEG,Medium,Judgment,NEG
학생운동;단체,NEG,Medium,Judgment,NEG
학생;필요,NEG,Medium,Argument,POS
학생;필요없,NEG,Medium,Argument,POS
학술;적,POS,Medium,Argument,POS
학습;기회,POS,Medium,Judgment,POS
학원;을,POS,Medium,Judgment,POS
한번;구설수,NEG,High,Judgment,NEG
한눈;에,POS,Low,Judgment,POS
한동;이,NEG,High,Argument,POS
한;목소리,POS,Medium,Agreement,POS
한;방법,POS,Medium,Judgment,POS
한번;도,NEG,Medium,Argument,POS
한번;만,NEG,Medium,Argument,POS
한번;제대로,NEG,Medium,Argument,POS
한번;중고,POS,Medium,Argument,POS
한;병,POS,Low,Judgment,POS
한;소녀,POS,Medium,Argument,POS
한;손,POS,Medium,Judgment,POS
한;숟가락,NEG,Medium,Argument,POS
한요;인,POS,Medium,Judgment,POS
한자리;에서,POS,Low,Judgment,POS
한;지점,NEG,Low,Argument,POS
한철;을,NEG,Medium,Judgment,NEG
한편;의,POS,Medium,Judgment,POS
한;가장,POS,Medium,Judgment,POS
한;이,NEG,Medium,Argument,POS
한일;우호,NEG,High,Judgment,NEG
한;마당,POS,Medium,Argument,POS
한가하;아,POS,Medium,Judgment,POS
한가지;아쉽,NEG,Medium,Judgment,NEG
한가지;주장,NEG,Medium,Judgment,NEG
한결같이;매끈,POS,Medium,Judgment,POS
한결같이;매끈하,POS,Medium,Judgment,POS
한계;를,NEG,Medium,Emotion,NEG
한과;가,POS,Medium,Argument,POS
한국;의,POS,Low,Argument,POS
한국;적,POS,Low,Judgment,POS
한국;진출,POS,Medium,Argument,POS
한달음;에,POS,Low,Judgment,POS
한마디;로,COMP,Medium,Argument,POS
한문학;을,NEG,Medium,Argument,POS
한민족;의,POS,Medium,Judgment,POS
한술;이,NEG,None,Judgment,NEG
한숨;짓,NEG,Medium,Emotion,NEG
한자;만,NEG,Medium,Argument,POS
한자;의,POS,Medium,Argument,POS
한층;높이,POS,Medium,Emotion,POS
한;탄하,NEG,Medium,Emotion,NEG
한판;굿,POS,Medium,Judgment,POS
한판;크,NEUT,Medium,Intention,POS
한판;크게,NEUT,Medium,Intention,POS
할리우드;독점,NEG,Medium,Argument,POS
함께;가지,POS,Medium,Judgment,POS
함께;살,NEUT,Medium,Judgment,POS
함성;을,POS,Low,Emotion,POS
합의;되,POS,Medium,Agreement,POS
합의;하,POS,Medium,Agreement,POS
항균;성,POS,Medium,Argument,POS
항상;자신,POS,Medium,Judgment,POS
항상;태극기,POS,Medium,Argument,POS
해;만하,NEUT,Low,Argument,POS
해;결하,POS,Medium,Judgment,POS
해명;하,NEUT,Medium,Argument,POS
해방;되,NEG,Medium,Judgment,NEG
해방;될,NEG,Medium,Judgment,NEG
해방;감,POS,Medium,Emotion,POS
해볼;생각,NEUT,Low,Argument,POS
해석;하,COMP,Medium,Judgment,COMP
해소;노력,POS,Low,Argument,POS
해소;시키,POS,Medium,Judgment,POS
해;소하,POS,Medium,Emotion,POS
해외;로,NEUT,Low,Argument,POS
해외;시장,POS,Medium,Argument,POS
해저;에서,POS,Medium,Judgment,POS
해적;질,NEG,Medium,Argument,POS
핵심;적,NEG,Medium,Judgment,POS
햇곡식;으로,POS,Medium,Argument,POS
행동;만,NEG,Low,Judgment,NEG
행동;만일삼,NEG,Low,Judgment,NEG
행;동하,NEG,High,Intention,POS
행복;을,POS,High,Judgment,POS
행사;도,POS,Medium,Judgment,POS
행사;를,POS,Medium,Argument,POS
행사;이,POS,Medium,Judgment,POS
행사;참가,NEG,Medium,Argument,POS
행세;를,NEG,Medium,Judgment,NEG
행정;개혁,POS,Medium,Judgment,POS
향기;의,POS,Medium,Judgment,POS
향기;의결,POS,Medium,Judgment,POS
향한;깃발,POS,Medium,Judgment,POS
허구;이,POS,Medium,Judgment,POS
허구;이라고,POS,Medium,Judgment,POS
허다;하,NEG,Medium,Judgment,NEG
허둥대;며,NEG,High,Argument,POS
허리;가,NEG,High,Emotion,NEG
허리;부상,NEG,Medium,Judgment,NEG
허물;어,POS,Medium,Judgment,POS
허위;의식,NEG,Medium,Judgment,NEG
허;점,NEG,High,Judgment,NEG
헤아리;지,NEG,Medium,Agreement,NEG
혀;내밀,NEG,Medium,Argument,POS
현대;여성,POS,Medium,Judgment,POS
현란;하,NEUT,High,Judgment,NEUT
현실;성,POS,Medium,Judgment,POS
현실;에,NEG,Medium,Argument,POS
현실;에만,NEG,Medium,Argument,POS
현실;을,POS,Medium,Argument,POS
현실;이,COMP,Medium,Argument,POS
현실;적,POS,Low,Judgment,POS
현실;적합,NEG,High,Judgment,NEG
현실;화,NEG,High,Judgment,NEG
현재;건드리,NEG,Medium,Argument,POS
현재;성,POS,Low,Argument,POS
혈액;검사,NEG,Medium,Argument,POS
혐의;로,NEG,High,Judgment,NEG
혐의;를,NEG,High,Judgment,NEG
혐의;처리,NEUT,Medium,Judgment,NEUT
협력;관계,POS,Medium,Judgment,POS
협박;을,NEG,Medium,Argument,POS
협박;하,POS,High,Intention,POS
협의;를,NEG,Medium,Judgment,NEG
형;과,POS,High,Judgment,POS
형;을,POS,High,Judgment,POS
형식;에,POS,Medium,Judgment,POS
형식;을,NEG,High,Argument,POS
형제;의,POS,Medium,Judgment,POS
형제;애,POS,Medium,Emotion,POS
형태;의,NEG,Medium,Judgment,NEG
형편;이,NEG,Medium,Judgment,NEG
호로;지정,POS,High,Judgment,POS
호박;말리,POS,Medium,Argument,POS
호박;말린,POS,Medium,Argument,POS
호박고지;떡,POS,Medium,Argument,POS
호;소하,NEUT,Medium,Argument,POS
호소;하는,NEG,Low,Argument,POS
호응;을,NEUT,Medium,Judgment,NEUT
호전;적,NEG,Medium,Judgment,NEG
호텔;들,NEUT,Low,Argument,POS
호흡;이,NEUT,Medium,Argument,POS
혹시;나,POS,Medium,Speculation,POS
혹시;나하,POS,Medium,Speculation,POS
혹시;출연,NEG,Low,Argument,POS
혹은;수십,POS,High,Judgment,POS
혼;을,NEG,Medium,Judgment,NEG
혼란;스럽,NEG,Medium,Judgment,NEG
혼자;만,NEG,Medium,Argument,POS
혼자;멀,NEG,Medium,Judgment,NEG
혼자;멀어,NEG,Medium,Judgment,NEG
혼자;밥,NEG,Low,Argument,POS
홀;가분,POS,Medium,Emotion,POS
홀아비;가,NEG,Medium,Judgment,NEG
화;경향,POS,Medium,Judgment,POS
화;되,NEG,Medium,Judgment,NEUT
화;되어,NEG,Medium,Argument,POS
화;마인드,POS,Medium,Judgment,POS
화;시키,NEUT,Medium,Judgment,NEUT
화;시키어,POS,Medium,Argument,POS
화;전략,NEG,Medium,Judgment,NEG
화;프로젝트,NEG,Medium,Argument,POS
화;하고,POS,Medium,Argument,POS
화;흐름,COMP,Medium,Argument,POS
화;급하,POS,High,Judgment,POS
화려하;았,POS,Low,Argument,POS
화상;을,NEG,High,Judgment,NEG
화장실;을,NEUT,Medium,Argument,POS
화장품;보다,POS,Medium,Judgment,POS
화재;가,NEG,Low,Judgment,NEG
화제;가,POS,Medium,Judgment,POS
화제;의,POS,Medium,Judgment,POS
화합;사상,POS,Medium,Judgment,POS
확대;형,POS,High,Judgment,POS
확;신하,POS,Medium,Agreement,POS
확실히;밝히,NEG,Medium,Judgment,NEG
확실히;밝히어,NEG,Medium,Judgment,NEG
확인;이,NEG,Medium,Argument,POS
확인;이안,NEG,Medium,Argument,POS
확;인하,NEG,Medium,Argument,POS
환경;변화,NEG,Medium,Judgment,NEG
환경;파괴,NEG,High,Judgment,NEG
환;불하,NEG,Medium,Judgment,NEG
환불;하아,NEG,Medium,Judgment,NEG
환상;적,POS,High,Judgment,POS
환영;을,POS,High,Judgment,POS
환자;들,NEG,Low,Argument,POS
환하;아,POS,Medium,Judgment,POS
환호;를,POS,Medium,Judgment,POS
활동;이,POS,Medium,Judgment,POS
활;성,POS,Low,Judgment,POS
활성화;되,POS,Medium,Judgment,POS
활용;하아,POS,Medium,Judgment,POS
활짝;열리,POS,Low,Argument,POS
활짝;열리어,POS,Low,Argument,POS
황;당하,NEG,Medium,Judgment,NEG
황당;하게,NEG,Medium,Judgment,NEG
황;폐하,NEG,Medium,Judgment,NEG
황폐;하게,NEG,Medium,Judgment,NEG
황홀;하,POS,High,Emotion,POS
회선;미술,POS,Medium,Judgment,POS
회생;불가,NEG,Medium,Judgment,NEG
회;피하,NEG,Medium,Judgment,NEG
회화;적,POS,Low,Judgment,POS
획일;성,POS,Low,Argument,POS
획일;성의,POS,Low,Argument,POS
획일;화,NEG,Medium,Judgment,NEG
횡설수설;하,NEG,Medium,Judgment,NEG
횡행;하,NEG,Medium,Judgment,NEG
횡행;하게,NEG,Medium,Judgment,NEG
효과;적,POS,Medium,Argument,POS
효도;선물,POS,Low,Judgment,POS
효율;적,POS,Medium,Judgment,POS
후;새롭,NEG,Medium,Argument,POS
후;활동,POS,Medium,Judgment,POS
훌쩍;뛰어넘,POS,Medium,Judgment,POS
훨씬;넘,NEG,Low,Judgment,NEG
훨씬;더,POS,Medium,Judgment,POS
훨씬;떨어지,NEG,High,Judgment,NEG
훨씬;못,NEG,High,Judgment,NEG
훨씬;안전,POS,High,Judgment,POS
훨씬;안전하,POS,High,Judgment,POS
훨씬;유연,POS,Medium,Judgment,POS
훨씬;자유,POS,High,Judgment,POS
훨씬;자유롭,POS,High,Judgment,POS
훨씬;좋,POS,High,Judgment,POS
훨씬;한가하,POS,Medium,Judgment,POS
휩싸;이,NEG,High,Emotion,NEG
휴식;참,NEG,Medium,Argument,POS
흉내;내기,NEUT,High,Judgment,NEUT
흐른;지금,NEG,Medium,Argument,POS
흐른;다,NEG,Medium,Argument,POS
흐르는;강물,NEG,Medium,Argument,POS
흐름;속,COMP,Medium,Argument,POS
